txn_id,member_id,ticker,txn_date,txn_type,quantity,percentage_fee,txn_time
13421,a87ff6,BTC,02-10-2019,BUY,0.58576363,0.26,2019-10-02T16:14:56.627Z
13422,a87ff6,BTC,02-10-2019,SELL,4.395244875,0.13,2019-10-02T18:26:51.339Z
13423,6512bd,BTC,02-10-2019,BUY,9.883319346,0.23,2019-10-02T18:36:49.611Z
13425,6512bd,BTC,02-10-2019,BUY,2.245445425,0.18,2019-10-02T22:18:05.483Z
13426,c81e72,BTC,02-10-2019,SELL,3.9875187,0.3,2019-10-02T23:06:59.810Z
13427,8f14e4,BTC,02-10-2019,SELL,8.700925237,0.3,2019-10-02T23:57:11.520Z
13429,aab323,BTC,03-10-2019,BUY,1.041619875,0.3,2019-10-03T04:18:14.965Z
13430,c4ca42,BTC,03-10-2019,SELL,4.295916865,0.3,2019-10-03T07:41:31.937Z
13432,c51ce4,BTC,03-10-2019,SELL,6.697218871,0.3,2019-10-03T09:26:29.081Z
13434,45c48c,BTC,03-10-2019,SELL,7.006879754,0.3,2019-10-03T10:53:15.014Z
13435,e4da3b,BTC,03-10-2019,SELL,9.75727605,0.3,2019-10-03T11:53:27.869Z
13436,c4ca42,BTC,03-10-2019,BUY,7.308483589,0.29,2019-10-03T11:56:14.245Z
13438,d3d944,BTC,03-10-2019,BUY,3.050062445,0.3,2019-10-03T20:07:29.498Z
13439,aab323,BTC,03-10-2019,SELL,6.198765314,0.26,2019-10-03T20:18:51.931Z
13441,167909,BTC,04-10-2019,BUY,6.582519098,0.16,2019-10-04T00:03:16.390Z
13444,c9f0f8,BTC,04-10-2019,BUY,9.598160761,0.3,2019-10-04T04:56:35.287Z
13445,c4ca42,BTC,04-10-2019,BUY,1.592909134,0.09,2019-10-04T06:56:23.820Z
13447,a87ff6,BTC,04-10-2019,BUY,4.224685454,0.3,2019-10-04T07:06:40.592Z
13449,c20ad4,BTC,04-10-2019,BUY,8.666947072,0.3,2019-10-04T10:06:10.991Z
13451,c4ca42,BTC,04-10-2019,BUY,6.694462638,0.3,2019-10-04T12:54:00.659Z
13452,8f14e4,BTC,04-10-2019,BUY,0.206730219,0.3,2019-10-04T13:16:52.990Z
13455,6512bd,BTC,04-10-2019,SELL,8.255297989,0.3,2019-10-04T15:29:10.504Z
13458,c4ca42,BTC,04-10-2019,BUY,5.513046273,0.08,2019-10-04T22:09:27.073Z
13463,c9f0f8,BTC,05-10-2019,BUY,4.634230323,0.27,2019-10-05T09:39:58.144Z
13467,c4ca42,BTC,05-10-2019,BUY,7.72555662,0.3,2019-10-05T19:53:08.909Z
13468,c81e72,BTC,05-10-2019,BUY,7.842488402,0.01,2019-10-05T20:50:46.844Z
13469,c4ca42,BTC,06-10-2019,BUY,3.191069559,0.3,2019-10-06T03:05:33.926Z
13472,aab323,BTC,06-10-2019,BUY,9.661363918,0.3,2019-10-06T15:11:14.728Z
13473,d3d944,BTC,06-10-2019,BUY,9.443770818,0.19,2019-10-06T16:34:35.697Z
13476,45c48c,BTC,07-10-2019,BUY,9.656797822,0.3,2019-10-07T02:39:37.984Z
13477,c20ad4,BTC,07-10-2019,SELL,6.911501944,0.1,2019-10-07T02:46:42.348Z
13478,6512bd,BTC,07-10-2019,BUY,4.018959866,0.3,2019-10-07T06:48:36.808Z
13480,8f14e4,BTC,07-10-2019,SELL,3.441562675,0.3,2019-10-07T13:01:26.912Z
13481,d3d944,BTC,07-10-2019,BUY,1.542347299,0.3,2019-10-07T13:34:41.382Z
13482,e4da3b,BTC,07-10-2019,BUY,3.546834112,0.3,2019-10-07T13:40:30.838Z
13483,eccbc8,BTC,07-10-2019,BUY,1.556664517,0.3,2019-10-07T16:29:02.004Z
13485,e4da3b,BTC,07-10-2019,BUY,9.855423789,0.3,2019-10-07T19:24:18.360Z
13486,c51ce4,BTC,07-10-2019,BUY,5.394607679,0.3,2019-10-07T21:53:09.551Z
13487,c81e72,BTC,08-10-2019,BUY,5.524835913,0.3,2019-10-08T00:19:21.330Z
13489,e4da3b,BTC,08-10-2019,BUY,2.106543285,0.3,2019-10-08T00:50:14.335Z
13492,c20ad4,BTC,08-10-2019,BUY,9.815377123,0.3,2019-10-08T07:45:34.084Z
13494,a87ff6,BTC,08-10-2019,BUY,5.078069752,0.3,2019-10-08T07:53:59.866Z
13496,6512bd,BTC,08-10-2019,SELL,8.305266617,0.3,2019-10-08T10:27:29.066Z
13499,d3d944,BTC,08-10-2019,BUY,5.045199341,0.27,2019-10-08T16:30:18.313Z
13500,c4ca42,BTC,08-10-2019,BUY,2.181624592,0.3,2019-10-08T18:21:01.518Z
13502,45c48c,BTC,08-10-2019,BUY,6.124353981,0.24,2019-10-08T20:38:32.357Z
13507,eccbc8,BTC,09-10-2019,BUY,5.481431764,0.3,2019-10-09T04:19:53.963Z
13508,d3d944,BTC,09-10-2019,BUY,9.045250877,0.3,2019-10-09T05:57:41.894Z
13511,c81e72,BTC,09-10-2019,BUY,0.117942804,0.3,2019-10-09T15:13:03.883Z
13512,c20ad4,BTC,09-10-2019,BUY,1.941104916,0.15,2019-10-09T17:16:46.062Z
13513,c20ad4,BTC,09-10-2019,BUY,4.813607601,0.3,2019-10-09T17:47:45.881Z
13519,c4ca42,BTC,10-10-2019,SELL,7.162821594,0.3,2019-10-10T09:10:17.858Z
13521,a87ff6,BTC,10-10-2019,BUY,1.274109873,0.17,2019-10-10T11:15:24.683Z
13526,e4da3b,BTC,10-10-2019,BUY,7.515142736,0.3,2019-10-10T19:12:08.480Z
13531,c9f0f8,BTC,11-10-2019,BUY,5.40680368,0.3,2019-10-11T08:23:18.278Z
13532,a87ff6,BTC,11-10-2019,BUY,1.6711745,0.3,2019-10-11T08:54:54.756Z
13533,45c48c,BTC,11-10-2019,BUY,8.166756463,0.26,2019-10-11T12:50:49.438Z
13536,aab323,BTC,11-10-2019,BUY,2.72527818,0.3,2019-10-11T13:35:36.158Z
13538,8f14e4,BTC,11-10-2019,BUY,4.285961869,0.3,2019-10-11T15:23:03.706Z
13540,c9f0f8,BTC,11-10-2019,BUY,9.183357526,0.3,2019-10-11T16:09:00.147Z
13542,e4da3b,BTC,11-10-2019,BUY,6.066390443,0.3,2019-10-11T22:08:02.592Z
13543,c81e72,BTC,11-10-2019,SELL,0.946639089,0.3,2019-10-11T22:09:40.754Z
13546,c9f0f8,BTC,11-10-2019,BUY,7.776245405,0.3,2019-10-11T23:42:15.616Z
13548,c20ad4,BTC,12-10-2019,BUY,7.042516767,0.3,2019-10-12T07:00:35.036Z
13551,8f14e4,BTC,12-10-2019,SELL,6.822040928,0.3,2019-10-12T19:07:41.236Z
13552,c51ce4,BTC,12-10-2019,BUY,7.156095421,0.3,2019-10-12T19:56:59.514Z
13555,d3d944,BTC,13-10-2019,BUY,7.272092433,0.3,2019-10-13T00:16:16.697Z
13557,c20ad4,BTC,13-10-2019,BUY,1.424710698,0.04,2019-10-13T00:59:17.399Z
13558,c20ad4,BTC,13-10-2019,SELL,1.557808347,0.3,2019-10-13T05:10:55.626Z
13559,6512bd,BTC,13-10-2019,BUY,5.282066997,0.3,2019-10-13T11:36:19.236Z
13563,aab323,BTC,13-10-2019,BUY,3.683259239,0.29,2019-10-13T14:11:01.748Z
13564,c81e72,BTC,13-10-2019,BUY,8.808865447,0.21,2019-10-13T14:28:30.280Z
13565,6512bd,BTC,13-10-2019,BUY,0.265057371,0.02,2019-10-13T16:41:15.884Z
13566,e4da3b,BTC,13-10-2019,BUY,0.937411909,0.3,2019-10-13T18:31:55.410Z
13567,45c48c,BTC,13-10-2019,BUY,4.288160823,0.3,2019-10-13T19:50:16.365Z
13568,eccbc8,BTC,13-10-2019,BUY,6.315803168,0.2,2019-10-13T20:01:27.747Z
13569,6512bd,BTC,13-10-2019,BUY,0.289102269,0.3,2019-10-13T22:01:41.632Z
13570,c20ad4,BTC,13-10-2019,SELL,0.270074009,0.3,2019-10-13T22:15:34.287Z
13571,167909,BTC,13-10-2019,BUY,1.634835112,0.3,2019-10-13T23:00:20.743Z
13574,167909,BTC,14-10-2019,BUY,3.157872587,0.3,2019-10-14T03:23:55.671Z
13577,6512bd,BTC,14-10-2019,SELL,3.871386045,0.3,2019-10-14T12:20:15.853Z
13578,a87ff6,BTC,14-10-2019,BUY,8.968223685,0.3,2019-10-14T13:09:58.455Z
13579,c4ca42,BTC,14-10-2019,BUY,4.840988635,0.3,2019-10-14T16:28:52.610Z
13582,45c48c,BTC,14-10-2019,BUY,4.187068526,0.3,2019-10-14T22:20:46.753Z
13585,6512bd,BTC,15-10-2019,BUY,7.040503006,0.3,2019-10-15T06:51:16.096Z
13587,c81e72,BTC,15-10-2019,BUY,0.595251265,0.3,2019-10-15T09:12:28.231Z
13588,8f14e4,BTC,15-10-2019,BUY,2.312675283,0.3,2019-10-15T10:15:41.287Z
13590,c20ad4,BTC,15-10-2019,BUY,4.264518852,0.3,2019-10-15T13:56:57.158Z
13591,c9f0f8,BTC,15-10-2019,BUY,2.326816463,0.3,2019-10-15T14:55:29.732Z
13592,c81e72,BTC,15-10-2019,SELL,0.541957583,0.3,2019-10-15T15:35:07.728Z
13594,aab323,BTC,15-10-2019,BUY,6.205194631,0.3,2019-10-15T16:52:31.435Z
13597,6512bd,BTC,15-10-2019,BUY,1.057705228,0.3,2019-10-15T21:06:57.957Z
13598,167909,BTC,15-10-2019,BUY,5.081042844,0.3,2019-10-15T21:45:39.838Z
13602,c4ca42,BTC,16-10-2019,SELL,2.194767587,0.09,2019-10-16T04:44:07.569Z
13604,6512bd,BTC,16-10-2019,BUY,1.739885762,0.3,2019-10-16T07:28:36.416Z
13606,a87ff6,BTC,16-10-2019,BUY,8.863979463,0.3,2019-10-16T09:38:56.926Z
13608,8f14e4,BTC,16-10-2019,BUY,2.541932784,0.27,2019-10-16T10:52:28.262Z
13609,6512bd,BTC,16-10-2019,BUY,0.864748695,0.08,2019-10-16T12:16:46.905Z
13610,c81e72,BTC,16-10-2019,SELL,6.43381691,0.3,2019-10-16T14:46:10.805Z
13613,c20ad4,BTC,16-10-2019,BUY,0.191887805,0.29,2019-10-16T19:22:45.852Z
13614,e4da3b,BTC,16-10-2019,BUY,3.913556663,0.3,2019-10-16T19:39:05.530Z
13615,aab323,BTC,16-10-2019,BUY,8.797861701,0.3,2019-10-16T23:50:31.212Z
13616,a87ff6,BTC,17-10-2019,BUY,1.376436835,0.3,2019-10-17T01:02:03.970Z
13622,167909,BTC,17-10-2019,BUY,2.254581392,0.3,2019-10-17T22:19:48.144Z
13624,45c48c,BTC,18-10-2019,BUY,4.036221845,0.3,2019-10-18T04:33:20.604Z
13626,a87ff6,BTC,18-10-2019,BUY,1.844798914,0.3,2019-10-18T04:51:12.682Z
13627,6512bd,BTC,18-10-2019,SELL,5.873429744,0.3,2019-10-18T04:59:25.239Z
13628,e4da3b,BTC,18-10-2019,BUY,2.754288785,0.3,2019-10-18T08:53:39.287Z
13632,c81e72,BTC,18-10-2019,BUY,6.985713438,0.09,2019-10-18T15:48:42.485Z
13634,eccbc8,BTC,18-10-2019,BUY,1.475003121,0.25,2019-10-18T17:12:44.070Z
13635,c51ce4,BTC,18-10-2019,SELL,9.406226043,0.3,2019-10-18T19:36:19.174Z
13636,6512bd,BTC,19-10-2019,BUY,9.129617469,0.3,2019-10-19T01:48:50.592Z
13637,167909,BTC,19-10-2019,BUY,5.964260443,0.3,2019-10-19T02:15:14.878Z
13638,c9f0f8,BTC,19-10-2019,SELL,5.162768618,0.3,2019-10-19T03:12:32.372Z
13639,c81e72,BTC,19-10-2019,BUY,1.619416514,0.3,2019-10-19T04:54:30.943Z
13642,6512bd,BTC,19-10-2019,BUY,9.155829648,0.3,2019-10-19T08:46:35.440Z
13644,eccbc8,BTC,19-10-2019,BUY,5.114006608,0.3,2019-10-19T10:23:32.648Z
13645,c9f0f8,BTC,19-10-2019,BUY,5.610263739,0.3,2019-10-19T11:48:04.277Z
13648,6512bd,BTC,19-10-2019,BUY,6.162311641,0.01,2019-10-19T23:49:36.965Z
13649,c81e72,BTC,20-10-2019,SELL,4.965801356,0.3,2019-10-20T01:52:41.244Z
13652,a87ff6,BTC,20-10-2019,SELL,5.53127857,0.3,2019-10-20T10:37:46.359Z
13655,eccbc8,BTC,20-10-2019,BUY,2.425086907,0.3,2019-10-20T13:48:25.623Z
13661,c81e72,BTC,20-10-2019,BUY,8.121431235,0.3,2019-10-20T22:54:49.344Z
13662,167909,BTC,20-10-2019,BUY,7.217372526,0.3,2019-10-20T23:34:04.198Z
13665,c20ad4,BTC,21-10-2019,BUY,0.019425928,0.19,2019-10-21T01:46:35.852Z
13666,d3d944,BTC,21-10-2019,BUY,8.341190781,0.3,2019-10-21T06:51:12.307Z
13670,aab323,BTC,21-10-2019,SELL,3.81191891,0.3,2019-10-21T08:28:34.691Z
13672,c9f0f8,BTC,21-10-2019,BUY,6.965696784,0.3,2019-10-21T09:47:16.103Z
13673,a87ff6,BTC,21-10-2019,BUY,4.221568111,0.02,2019-10-21T11:40:53.008Z
13674,c9f0f8,BTC,21-10-2019,BUY,9.706684865,0.3,2019-10-21T14:14:23.742Z
13675,d3d944,BTC,21-10-2019,SELL,9.459656813,0.2,2019-10-21T15:01:30.343Z
13677,167909,BTC,21-10-2019,BUY,4.221058504,0.3,2019-10-21T15:34:50.042Z
13678,45c48c,BTC,21-10-2019,BUY,9.404054509,0.3,2019-10-21T17:23:17.614Z
13679,c9f0f8,BTC,21-10-2019,SELL,1.748610059,0.21,2019-10-21T19:05:28.957Z
13680,d3d944,BTC,21-10-2019,BUY,9.60675695,0.3,2019-10-21T20:20:56.366Z
13683,eccbc8,BTC,22-10-2019,BUY,8.588121121,0.03,2019-10-22T01:13:00.303Z
13689,eccbc8,BTC,22-10-2019,BUY,7.504314946,0.3,2019-10-22T10:52:09.621Z
13690,c20ad4,BTC,22-10-2019,BUY,3.94293869,0.3,2019-10-22T12:15:32.004Z
13691,d3d944,BTC,22-10-2019,BUY,2.753290571,0.3,2019-10-22T15:06:23.044Z
13692,aab323,BTC,22-10-2019,BUY,4.319587835,0.28,2019-10-22T19:29:16.100Z
13693,c20ad4,BTC,22-10-2019,BUY,2.37985188,0.04,2019-10-22T19:43:13.740Z
13694,c9f0f8,BTC,22-10-2019,BUY,5.854829109,0.3,2019-10-22T22:39:18.914Z
13695,45c48c,BTC,23-10-2019,BUY,6.522885142,0.3,2019-10-23T00:10:01.912Z
13697,d3d944,BTC,23-10-2019,BUY,7.566393479,0.3,2019-10-23T00:51:19.316Z
13702,c4ca42,BTC,23-10-2019,BUY,6.432964532,0.3,2019-10-23T05:57:58.746Z
13704,c81e72,BTC,23-10-2019,BUY,0.709900339,0.3,2019-10-23T07:12:46.623Z
13705,45c48c,BTC,23-10-2019,BUY,0.866776792,0.3,2019-10-23T09:18:55.944Z
13707,a87ff6,BTC,23-10-2019,BUY,3.391746793,0.3,2019-10-23T11:08:54.654Z
13709,8f14e4,BTC,23-10-2019,BUY,9.84995697,0.09,2019-10-23T21:31:29.160Z
13710,aab323,BTC,24-10-2019,BUY,3.580504737,0.3,2019-10-24T01:38:05.105Z
13711,c20ad4,BTC,24-10-2019,BUY,7.498154654,0.08,2019-10-24T02:39:16.900Z
13714,e4da3b,BTC,24-10-2019,BUY,3.857299203,0.3,2019-10-24T05:46:02.868Z
13716,45c48c,BTC,24-10-2019,BUY,4.109840057,0.3,2019-10-24T08:41:48.328Z
13717,e4da3b,BTC,24-10-2019,BUY,0.498301055,0.07,2019-10-24T10:04:46.286Z
13718,8f14e4,BTC,24-10-2019,BUY,0.796335346,0.3,2019-10-24T14:04:12.644Z
13719,45c48c,BTC,24-10-2019,BUY,0.574636736,0.3,2019-10-24T14:54:39.426Z
13720,6512bd,BTC,24-10-2019,BUY,0.822270814,0.3,2019-10-24T15:28:31.260Z
13723,eccbc8,BTC,24-10-2019,SELL,7.744251099,0.3,2019-10-24T18:33:43.729Z
13724,c81e72,BTC,24-10-2019,BUY,9.927706546,0.02,2019-10-24T18:34:20.527Z
13728,aab323,BTC,24-10-2019,BUY,2.373301953,0.3,2019-10-24T20:24:14.939Z
13730,c9f0f8,BTC,25-10-2019,SELL,8.595210022,0.3,2019-10-25T01:01:52.380Z
13731,c81e72,BTC,25-10-2019,SELL,7.825736585,0.17,2019-10-25T01:16:57.098Z
13734,c9f0f8,BTC,25-10-2019,SELL,5.579877709,0.3,2019-10-25T05:56:00.327Z
13737,d3d944,BTC,25-10-2019,SELL,8.987399741,0.3,2019-10-25T09:44:43.884Z
13740,167909,BTC,25-10-2019,BUY,9.162061301,0.3,2019-10-25T14:49:01.123Z
13741,6512bd,BTC,25-10-2019,BUY,7.549512193,0.3,2019-10-25T16:32:07.942Z
13743,6512bd,BTC,25-10-2019,BUY,8.90155276,0.3,2019-10-25T19:46:47.834Z
13744,6512bd,BTC,25-10-2019,BUY,1.563773879,0.09,2019-10-25T20:23:25.020Z
13745,c20ad4,BTC,25-10-2019,SELL,1.510804493,0.05,2019-10-25T21:43:24.633Z
13746,6512bd,BTC,25-10-2019,BUY,3.845514158,0.3,2019-10-25T22:43:39.102Z
13747,c9f0f8,BTC,25-10-2019,BUY,7.121133725,0.14,2019-10-25T23:09:55.482Z
13752,aab323,BTC,26-10-2019,BUY,9.487998036,0.3,2019-10-26T07:20:48.679Z
13754,c81e72,BTC,26-10-2019,BUY,1.835634747,0.01,2019-10-26T13:45:36.563Z
13755,aab323,BTC,26-10-2019,BUY,9.684328933,0.3,2019-10-26T14:50:20.977Z
13756,c20ad4,BTC,26-10-2019,SELL,5.525860977,0.3,2019-10-26T14:52:41.541Z
13758,d3d944,BTC,26-10-2019,BUY,2.099715877,0.3,2019-10-26T15:56:23.667Z
13759,c4ca42,BTC,26-10-2019,BUY,9.748024301,0.3,2019-10-26T17:00:05.000Z
13761,a87ff6,BTC,27-10-2019,BUY,6.071394727,0.3,2019-10-27T00:56:29.505Z
13762,c9f0f8,BTC,27-10-2019,BUY,8.64477195,0.16,2019-10-27T02:40:26.964Z
13764,c20ad4,BTC,27-10-2019,BUY,7.361151534,0.3,2019-10-27T04:22:52.367Z
13772,a87ff6,BTC,27-10-2019,BUY,0.309790236,0.27,2019-10-27T13:52:01.839Z
13773,c81e72,BTC,27-10-2019,SELL,7.205617737,0.3,2019-10-27T14:59:40.395Z
13774,e4da3b,BTC,27-10-2019,BUY,4.626245689,0.24,2019-10-27T15:03:31.966Z
13775,c81e72,BTC,27-10-2019,BUY,2.288392614,0.3,2019-10-27T19:12:53.493Z
13776,c4ca42,BTC,27-10-2019,SELL,2.900712541,0.3,2019-10-27T20:17:57.207Z
13777,c9f0f8,BTC,27-10-2019,BUY,1.994415877,0.24,2019-10-27T21:35:07.396Z
13778,45c48c,BTC,28-10-2019,BUY,2.865538575,0.3,2019-10-28T00:21:24.731Z
13780,a87ff6,BTC,28-10-2019,BUY,4.876235398,0.07,2019-10-28T01:19:41.421Z
13782,c4ca42,BTC,28-10-2019,BUY,0.990771307,0.19,2019-10-28T05:53:59.207Z
13783,d3d944,BTC,28-10-2019,BUY,0.886055729,0.3,2019-10-28T09:09:57.370Z
13787,aab323,BTC,28-10-2019,SELL,0.995913961,0.3,2019-10-28T15:49:02.448Z
13788,e4da3b,BTC,28-10-2019,BUY,6.932093539,0.05,2019-10-28T15:58:21.932Z
13789,a87ff6,BTC,28-10-2019,BUY,4.922405087,0.25,2019-10-28T16:49:20.734Z
13790,a87ff6,BTC,28-10-2019,BUY,9.389137598,0.3,2019-10-28T19:11:12.790Z
13791,167909,BTC,28-10-2019,BUY,5.821861295,0.3,2019-10-28T21:34:54.004Z
13793,45c48c,BTC,28-10-2019,BUY,9.690661362,0.3,2019-10-28T22:38:23.062Z
13794,c81e72,BTC,29-10-2019,SELL,2.939652508,0.3,2019-10-29T00:19:46.196Z
13795,eccbc8,BTC,29-10-2019,SELL,1.838468275,0.3,2019-10-29T00:48:35.093Z
13796,c9f0f8,BTC,29-10-2019,BUY,8.120719371,0.11,2019-10-29T01:32:45.221Z
13800,aab323,BTC,29-10-2019,BUY,8.207238662,0.3,2019-10-29T09:17:32.564Z
13802,c20ad4,BTC,29-10-2019,BUY,5.122574651,0.23,2019-10-29T11:26:50.483Z
13806,a87ff6,BTC,29-10-2019,BUY,7.783144931,0.21,2019-10-29T17:50:15.540Z
13807,a87ff6,BTC,29-10-2019,BUY,2.444620513,0.3,2019-10-29T18:28:34.114Z
13810,eccbc8,BTC,29-10-2019,BUY,7.487390345,0.3,2019-10-29T21:10:14.327Z
13811,6512bd,BTC,29-10-2019,BUY,1.646683552,0.07,2019-10-29T22:21:47.150Z
13813,c4ca42,BTC,30-10-2019,BUY,2.736936791,0.21,2019-10-30T05:37:37.960Z
13814,c20ad4,BTC,30-10-2019,BUY,3.667312249,0.3,2019-10-30T07:13:32.650Z
13815,167909,BTC,30-10-2019,BUY,1.832446252,0.3,2019-10-30T07:24:55.837Z
13816,a87ff6,BTC,30-10-2019,BUY,9.07054615,0.3,2019-10-30T09:08:44.049Z
13817,c9f0f8,BTC,30-10-2019,BUY,9.537523811,0.3,2019-10-30T11:02:59.483Z
13818,45c48c,BTC,30-10-2019,BUY,4.004934877,0.3,2019-10-30T12:18:38.750Z
13819,6512bd,BTC,30-10-2019,BUY,4.64493988,0.3,2019-10-30T13:33:26.614Z
13820,c20ad4,BTC,30-10-2019,BUY,1.313310413,0.04,2019-10-30T14:52:29.622Z
13821,45c48c,BTC,30-10-2019,BUY,5.554995092,0.3,2019-10-30T19:58:47.956Z
13822,6512bd,BTC,31-10-2019,BUY,7.06161753,0.3,2019-10-31T00:06:42.377Z
13823,6512bd,BTC,31-10-2019,BUY,9.876562979,0.3,2019-10-31T00:36:50.020Z
13824,c51ce4,BTC,31-10-2019,BUY,7.958079315,0.05,2019-10-31T01:37:58.433Z
13825,167909,BTC,31-10-2019,BUY,3.047097381,0.3,2019-10-31T03:31:52.136Z
13826,a87ff6,BTC,31-10-2019,BUY,3.832852806,0.3,2019-10-31T04:55:28.164Z
13827,aab323,BTC,31-10-2019,SELL,6.866238396,0.3,2019-10-31T09:49:40.472Z
13828,d3d944,BTC,31-10-2019,BUY,4.480825674,0.3,2019-10-31T11:59:48.033Z
13829,167909,BTC,31-10-2019,BUY,9.766127473,0.3,2019-10-31T12:27:55.359Z
13830,c51ce4,BTC,31-10-2019,SELL,6.015353447,0.3,2019-10-31T13:46:40.216Z
13831,c4ca42,BTC,31-10-2019,BUY,7.599109589,0.3,2019-10-31T14:06:32.480Z
13836,a87ff6,BTC,31-10-2019,BUY,6.272561371,0.3,2019-10-31T19:55:00.239Z
13838,a87ff6,BTC,31-10-2019,BUY,7.520818743,0.04,2019-10-31T23:11:39.598Z
13840,167909,BTC,01-11-2019,SELL,2.518589258,0.3,2019-11-01T02:33:02.311Z
13842,a87ff6,BTC,01-11-2019,BUY,3.507845966,0.3,2019-11-01T04:58:02.434Z
13845,d3d944,BTC,01-11-2019,SELL,1.701865249,0.3,2019-11-01T10:52:27.517Z
13846,a87ff6,BTC,01-11-2019,SELL,8.196411803,0.11,2019-11-01T12:38:11.858Z
13847,c9f0f8,BTC,01-11-2019,SELL,3.124534718,0.01,2019-11-01T12:52:27.840Z
13850,c51ce4,BTC,01-11-2019,BUY,3.734544616,0.3,2019-11-01T17:08:54.277Z
13851,a87ff6,BTC,01-11-2019,BUY,8.617444403,0.3,2019-11-01T18:02:33.343Z
13852,8f14e4,BTC,01-11-2019,BUY,4.304478183,0.3,2019-11-01T19:24:54.300Z
13853,167909,BTC,01-11-2019,BUY,6.198914683,0.18,2019-11-01T19:43:47.067Z
13854,d3d944,BTC,01-11-2019,SELL,8.490384874,0.3,2019-11-01T20:32:30.967Z
13856,d3d944,BTC,01-11-2019,BUY,0.398117643,0.3,2019-11-01T22:06:41.667Z
13857,c20ad4,BTC,01-11-2019,BUY,3.457231885,0.07,2019-11-01T22:44:35.629Z
13858,c4ca42,BTC,01-11-2019,SELL,7.872155125,0.3,2019-11-01T23:19:26.118Z
13859,c81e72,BTC,02-11-2019,BUY,3.777435508,0.3,2019-11-02T01:38:54.282Z
13862,6512bd,BTC,02-11-2019,BUY,1.706153185,0.3,2019-11-02T08:51:11.303Z
13863,a87ff6,BTC,02-11-2019,BUY,6.565278108,0.3,2019-11-02T11:20:25.917Z
13871,c81e72,BTC,03-11-2019,BUY,9.513539191,0.01,2019-11-03T08:38:45.502Z
13872,aab323,BTC,03-11-2019,BUY,5.374847516,0.18,2019-11-03T13:06:48.540Z
13875,c9f0f8,BTC,03-11-2019,BUY,5.456131152,0.22,2019-11-03T15:28:00.592Z
13876,e4da3b,BTC,03-11-2019,SELL,1.672447692,0.3,2019-11-03T15:39:14.487Z
13879,6512bd,BTC,03-11-2019,BUY,4.604492365,0.3,2019-11-03T23:51:36.034Z
13880,aab323,BTC,04-11-2019,BUY,0.928833862,0.13,2019-11-04T00:11:53.320Z
13881,c9f0f8,BTC,04-11-2019,BUY,7.468445962,0.3,2019-11-04T00:57:36.568Z
13882,6512bd,BTC,04-11-2019,BUY,1.730276345,0.01,2019-11-04T01:36:18.122Z
13885,c81e72,BTC,04-11-2019,BUY,9.815161371,0.3,2019-11-04T04:01:59.073Z
13886,e4da3b,BTC,04-11-2019,BUY,6.617420804,0.3,2019-11-04T05:37:43.117Z
13887,d3d944,BTC,04-11-2019,BUY,9.715273136,0.3,2019-11-04T06:14:41.321Z
13888,6512bd,BTC,04-11-2019,BUY,1.154692761,0.3,2019-11-04T07:20:50.953Z
13889,167909,BTC,04-11-2019,BUY,7.150905638,0.3,2019-11-04T08:13:43.542Z
13890,6512bd,BTC,04-11-2019,BUY,1.615507263,0.3,2019-11-04T15:20:07.360Z
13891,d3d944,BTC,04-11-2019,BUY,8.260923978,0.07,2019-11-04T15:26:28.455Z
13895,c9f0f8,BTC,04-11-2019,BUY,8.799510072,0.3,2019-11-04T21:47:54.281Z
13897,c4ca42,BTC,04-11-2019,BUY,0.735221641,0.07,2019-11-04T22:21:32.747Z
13900,a87ff6,BTC,05-11-2019,BUY,9.39922346,0.02,2019-11-05T05:39:19.598Z
13902,c51ce4,BTC,05-11-2019,BUY,0.685938926,0.3,2019-11-05T11:58:21.637Z
13906,d3d944,BTC,05-11-2019,BUY,1.159097634,0.26,2019-11-05T21:40:46.052Z
13907,c20ad4,BTC,05-11-2019,BUY,8.454653973,0.3,2019-11-05T21:51:31.317Z
13908,d3d944,BTC,05-11-2019,BUY,2.641888638,0.2,2019-11-05T23:52:59.380Z
13910,aab323,BTC,06-11-2019,SELL,2.295872696,0.3,2019-11-06T02:57:08.706Z
13911,167909,BTC,06-11-2019,BUY,2.858399853,0.08,2019-11-06T05:05:54.397Z
13912,a87ff6,BTC,06-11-2019,SELL,4.414321286,0.3,2019-11-06T05:50:50.155Z
13914,c51ce4,BTC,06-11-2019,BUY,3.396558797,0.3,2019-11-06T10:34:27.621Z
13917,c4ca42,BTC,06-11-2019,BUY,5.28792676,0.3,2019-11-06T18:35:02.137Z
13918,e4da3b,BTC,06-11-2019,BUY,5.604135306,0.3,2019-11-06T19:42:11.563Z
13920,45c48c,BTC,06-11-2019,BUY,3.181791614,0.3,2019-11-06T22:51:40.717Z
13925,c51ce4,BTC,07-11-2019,SELL,0.607706926,0.27,2019-11-07T05:17:15.711Z
13929,c9f0f8,BTC,07-11-2019,SELL,5.147332868,0.12,2019-11-07T14:07:16.500Z
13930,eccbc8,BTC,07-11-2019,BUY,8.275493141,0.29,2019-11-07T14:18:07.186Z
13932,aab323,BTC,07-11-2019,BUY,4.024279751,0.3,2019-11-07T19:34:00.094Z
13933,e4da3b,BTC,07-11-2019,BUY,8.974315863,0.3,2019-11-07T19:44:31.948Z
